ADC_Value,mV_Value
15271,2863.31
15291,2867.06
15294,2867.62
15300,2868.75
15305,2869.69
15295,2867.81
15286,2866.12
15289,2866.69
15286,2866.12
15292,2867.25
15295,2867.81
15294,2867.62
15286,2866.12
15272,2863.50
15271,2863.31
15276,2864.25
15270,2863.12
15260,2861.25
15241,2857.69
15232,2856.00
15227,2855.06
15206,2851.12
15194,2848.87
15165,2843.44
15123,2835.56
15106,2832.37
15054,2822.62
14966,2806.12
14757,2766.94
14232,2668.50
14319,2684.81
14381,2696.44
14016,2628.00
14265,2674.69
14241,2670.19
14092,2642.25
14007,2626.31
14678,2752.12
14707,2757.56
14759,2767.31
14750,2765.62
14726,2761.12
14710,2758.12
14656,2748.00
14518,2722.12
14878,2789.62
14827,2780.06
14842,2782.87
14855,2785.31
14934,2800.12
14932,2799.75
14909,2795.44
14916,2796.75
14917,2796.94
14896,2793.00
14911,2795.81
14881,2790.19
14902,2794.12
14843,2783.06
14822,2779.12
14833,2781.19
14809,2776.69
14736,2763.00
14758,2767.13
14724,2760.75
14704,2757.00
14630,2743.12
14645,2745.94
14637,2744.44
14714,2758.88
14645,2745.94
14619,2741.06
14520,2722.50
14161,2655.19
13921,2610.19
13574,2545.12
14037,2631.94
13615,2552.81
13573,2544.94
13652,2559.75
13735,2575.31
13721,2572.69
13750,2578.12
13768,2581.50
13807,2588.81
13840,2595.00
13819,2591.06
13818,2590.87
13777,2583.19
13758,2579.63
13800,2587.50
13794,2586.37
13810,2589.37
13828,2592.75
13804,2588.25
13800,2587.50
13759,2579.81
13845,2595.94
13845,2595.94
13880,2602.50
13864,2599.50
13831,2593.31
13818,2590.87
13829,2592.94
13806,2588.62
13831,2593.31
13829,2592.94
13793,2586.19
13749,2577.94
13729,2574.19
13731,2574.56
13738,2575.87
13729,2574.19
13715,2571.56
13708,2570.25
13736,2575.50
13712,2571.00
13721,2572.69
13686,2566.12
13642,2557.87
13655,2560.31
13665,2562.19
13670,2563.13
13656,2560.50
13644,2558.25
13632,2556.00
13645,2558.44
13645,2558.44
13564,2543.25
13623,2554.31
13597,2549.44
13604,2550.75
13644,2558.25
13633,2556.19
13619,2553.56
13610,2551.87
13636,2556.75
13633,2556.19
13651,2559.56
13696,2568.00
13700,2568.75
13731,2574.56
14022,2629.12
14297,2680.69
14446,2708.62
14409,2701.69
14426,2704.87
14369,2694.19
14425,2704.69
14279,2677.31
14436,2706.75
14412,2702.25
14416,2703.00
14122,2647.87
14211,2664.56
14179,2658.56
14248,2671.50
14332,2687.25
14312,2683.50
14294,2680.12
14327,2686.31
14357,2691.94
14345,2689.69
14325,2685.94
14300,2681.25
14298,2680.87
14285,2678.44
14232,2668.50
14185,2659.69
14101,2643.94
13896,2605.50
13924,2610.75
13921,2610.19
13864,2599.50
13891,2604.56
13840,2595.00
13728,2574.00
13760,2580.00
13674,2563.87
13546,2539.87
13480,2527.50
13504,2532.00
13480,2527.50
13439,2519.81
13454,2522.62
13741,2576.44
13521,2535.19
14334,2687.62
14304,2682.00
14378,2695.87
14328,2686.50
14316,2684.25
14289,2679.19
14210,2664.37
13973,2619.94
14957,2804.44
14925,2798.44
14902,2794.12
14743,2764.31
14627,2742.56
14451,2709.56
14569,2731.69
14549,2727.94
14969,2806.69
14944,2802.00
14947,2802.56
14965,2805.94
14838,2782.12
14602,2737.87
14658,2748.37
14532,2724.75
14442,2707.87
14480,2715.00
14414,2702.62
14379,2696.06
14300,2681.25
14322,2685.37
14233,2668.69
14221,2666.44
15196,2849.25
15171,2844.56
15121,2835.19
15029,2817.94
15083,2828.06
15097,2830.69
15084,2828.25
15088,2829.00
15053,2822.44
15055,2822.81
15078,2827.12
15071,2825.81
15078,2827.12
15095,2830.31
15086,2828.62
15078,2827.12
15093,2829.94
15073,2826.19
15065,2824.69
15051,2822.06
15046,2821.12
15038,2819.63
15039,2819.81
15035,2819.06
14991,2810.81
14988,2810.25
14983,2809.31
14981,2808.94
14987,2810.06
14880,2790.00
14961,2805.19
14976,2808.00
14972,2807.25
14968,2806.50
14978,2808.37
14963,2805.56
14952,2803.50
14954,2803.87
14940,2801.25
14941,2801.44
14932,2799.75
14920,2797.50
14895,2792.81
14887,2791.31
14870,2788.12
14799,2774.81
15113,2833.69
15081,2827.69
15091,2829.56
15090,2829.37
15079,2827.31
14999,2812.31
15038,2819.63
15059,2823.56
15051,2822.06
14492,2717.25
14670,2750.63
14706,2757.37
13873,2601.19
14256,2673.00
14454,2710.12
14352,2691.00
14392,2698.50
14420,2703.75
14370,2694.37
14370,2694.37
14390,2698.13
14364,2693.25
14350,2690.62
14426,2704.87
14478,2714.62
14472,2713.50
14469,2712.94
14451,2709.56
14437,2706.94
14424,2704.50
14410,2701.87
14295,2680.31
14213,2664.94
14319,2684.81
14453,2709.94
14437,2706.94
14449,2709.19
14450,2709.37
14485,2715.94
14483,2715.56
14487,2716.31
14496,2718.00
14499,2718.56
14487,2716.31
14412,2702.25
14290,2679.37
14231,2668.31
14066,2637.37
15827,2967.56
15773,2957.44
15749,2952.94
15711,2945.81
15710,2945.62
15706,2944.87
15704,2944.50
15708,2945.25
15603,2925.56
15672,2938.50
15674,2938.87
15687,2941.31
15682,2940.37
15680,2940.00
15656,2935.50
15664,2937.00
15669,2937.94
15660,2936.25
15670,2938.13
15658,2935.87
15647,2933.81
15650,2934.37
15648,2934.00
15648,2934.00
15638,2932.12
15634,2931.37
15637,2931.94
15636,2931.75
15616,2928.00
15611,2927.06
15616,2928.00
15619,2928.56
15609,2926.69
15610,2926.87
15609,2926.69
15516,2909.25
15581,2921.44
15580,2921.25
15577,2920.69
15568,2919.00
15570,2919.37
15571,2919.56
15567,2918.81
15545,2914.69
15526,2911.12
15524,2910.75
15523,2910.56
15499,2906.06
15493,2904.94
15463,2899.31
15448,2896.50
15436,2894.25
15415,2890.31
15393,2886.19
15348,2877.75
15297,2868.19
15207,2851.31
15230,2855.62
15152,2841.00
15087,2828.81
14850,2784.37
15594,2923.87
15586,2922.37
15587,2922.56
15587,2922.56
15574,2920.12
15563,2918.06
15554,2916.37
15553,2916.19
15562,2917.87
15525,2910.94
15531,2912.06
15529,2911.69
15527,2911.31
15434,2893.87
15516,2909.25
15503,2906.81
15499,2906.06
15499,2906.06
15491,2904.56
15485,2903.44
15476,2901.75
15460,2898.75
15418,2890.87
15407,2888.81
15393,2886.19
15367,2881.31
15321,2872.69
15245,2858.44
15173,2844.94
15112,2833.50
15048,2821.50
14921,2797.69
14699,2756.06
14718,2759.62
14705,2757.19
14794,2773.87
14768,2769.00
14771,2769.56
14696,2755.50
14627,2742.56
14597,2736.94
14646,2746.12
14634,2743.87
14572,2732.25
14579,2733.56
14566,2731.12
14557,2729.44
14492,2717.25
14586,2734.87
14609,2739.19
14551,2728.31
14555,2729.06
14554,2728.87
14501,2718.94
14979,2808.56
14928,2799.00
14956,2804.25
14933,2799.94
14959,2804.81
14923,2798.06
14776,2770.50
14446,2708.62
14305,2682.19
15075,2826.56
15195,2849.06
15261,2861.44
15304,2869.50
15302,2869.13
15360,2880.00
15400,2887.50
15426,2892.37
15462,2899.12
15461,2898.94
15470,2900.62
15501,2906.44
15515,2909.06
15526,2911.12
15532,2912.25
15546,2914.87
15568,2919.00
15580,2921.25
15570,2919.37
15560,2917.50
15582,2921.63
15594,2923.87
15583,2921.81
15599,2924.81
15599,2924.81
15575,2920.31
15580,2921.25
15603,2925.56
15605,2925.94
15613,2927.44
15609,2926.69
15603,2925.56
15592,2923.50
15596,2924.25
15598,2924.62
15523,2910.56
15551,2915.81
15548,2915.25
15546,2914.87
15567,2918.81
15559,2917.31
15550,2915.62
15543,2914.31
15529,2911.69
15523,2910.56
15513,2908.69
15488,2904.00
15465,2899.69
15412,2889.75
15396,2886.75
15374,2882.62
15273,2863.69
15235,2856.56
15151,2840.81
15050,2821.87
14849,2784.19
14138,2650.87
14215,2665.31
14382,2696.62
14597,2736.94
14420,2703.75
14448,2709.00
14523,2723.06
14545,2727.19
14565,2730.94
14344,2689.50
14500,2718.75
14222,2666.62
14193,2661.19
14296,2680.50
14407,2701.31
14290,2679.37
14324,2685.75
14318,2684.62
14170,2656.88
13955,2616.56
14159,2654.81
14037,2631.94
14492,2717.25
14654,2747.62
14622,2741.62
14599,2737.31
14502,2719.12
14337,2688.19
14468,2712.75
14403,2700.56
14110,2645.62
14561,2730.19
14480,2715.00
14379,2696.06
14462,2711.62
14367,2693.81
14281,2677.69
14272,2676.00
14090,2641.87
14142,2651.62
14074,2638.87
14936,2800.50
14920,2797.50
14986,2809.87
14887,2791.31
14985,2809.69
14851,2784.56
14948,2802.75
15032,2818.50
14969,2806.69
14968,2806.50
14865,2787.19
15067,2825.06
14929,2799.19
15002,2812.87
14969,2806.69
14934,2800.12
14843,2783.06
15034,2818.87
14968,2806.50
15078,2827.12
14809,2776.69
14999,2812.31
14879,2789.81
14783,2771.81
15068,2825.25
15107,2832.56
15104,2832.00
15089,2829.19
15073,2826.19
15048,2821.50
15010,2814.37
14930,2799.37
14912,2796.00
14793,2773.69
14745,2764.69
14396,2699.25
15558,2917.12
15584,2922.00
15587,2922.56
15588,2922.75
15492,2904.75
15567,2918.81
15573,2919.94
15585,2922.19
15589,2922.94
15594,2923.87
15594,2923.87
15597,2924.44
15595,2924.06
15611,2927.06
15614,2927.62
15615,2927.81
15613,2927.44
15617,2928.19
15615,2927.81
15624,2929.50
15577,2920.69
15552,2916.00
15591,2923.31
15610,2926.87
15620,2928.75
15630,2930.62
15632,2931.00
15641,2932.69
15639,2932.31
15661,2936.44
15683,2940.56
15685,2940.94
15688,2941.50
15684,2940.75
15691,2942.06
15703,2944.31
15702,2944.12
15707,2945.06
15684,2940.75
15694,2942.62
15698,2943.37
15699,2943.56
15711,2945.81
15685,2940.94
15678,2939.62
15692,2942.25
15700,2943.75
15702,2944.12
15707,2945.06
15699,2943.56
15626,2929.88
15674,2938.87
15687,2941.31
15686,2941.12
15675,2939.06
15678,2939.62
15677,2939.44
15679,2939.81
15686,2941.12
15681,2940.19
15681,2940.19
15664,2937.00
15661,2936.44
15668,2937.75
15659,2936.06
15638,2932.12
15609,2926.69
15614,2927.62
15620,2928.75
15636,2931.75
15617,2928.19
15629,2930.44
15616,2928.00
15572,2919.75
15639,2932.31
15640,2932.50
15650,2934.37
15650,2934.37
15643,2933.06
15647,2933.81
15646,2933.62
15648,2934.00
15649,2934.19
15642,2932.87
15633,2931.19
15636,2931.75
15636,2931.75
15644,2933.25
15637,2931.94
15623,2929.31
15610,2926.87
15617,2928.19
15621,2928.94
15616,2928.00
15588,2922.75
15578,2920.87
15569,2919.19
15562,2917.87
15474,2901.37
15522,2910.37
15525,2910.94
15539,2913.56
15539,2913.56
15544,2914.50
15551,2915.81
15531,2912.06
15523,2910.56
15525,2910.94
15539,2913.56
15529,2911.69
15531,2912.06
15532,2912.25
15534,2912.62
15515,2909.06
15510,2908.12
15528,2911.50
15519,2909.81
15512,2908.50
15517,2909.44
15510,2908.12
15505,2907.19
15506,2907.37
15507,2907.56
15486,2903.62
15436,2894.25
15444,2895.75
15490,2904.37
15479,2902.31
15488,2904.00
15503,2906.81
15516,2909.25
15516,2909.25
15509,2907.94
15513,2908.69
15494,2905.13
15481,2902.69
15485,2903.44
15488,2904.00
15481,2902.69
15465,2899.69
15451,2897.06
15444,2895.75
15435,2894.06
15362,2880.37
15404,2888.25
15384,2884.50
15386,2884.87
15392,2886.00
15379,2883.56
15366,2881.12
15351,2878.31
15320,2872.50
15297,2868.19
15279,2864.81
15277,2864.44
15245,2858.44
15185,2847.19
15162,2842.87
15104,2832.00
14992,2811.00
14746,2764.87
14769,2769.19
14768,2769.00
14742,2764.12
14822,2779.12
14829,2780.44
14781,2771.44
14812,2777.25
14883,2790.56
14881,2790.19
14902,2794.12
14870,2788.12
14850,2784.37
14789,2772.94
14707,2757.56
14755,2766.56
14679,2752.31
14713,2758.69
14720,2760.00
14676,2751.75
14780,2771.25
14754,2766.37
14737,2763.19
14690,2754.37
14670,2750.63
14644,2745.75
14621,2741.44
14656,2748.00
14698,2755.87
14678,2752.12
14667,2750.06
14566,2731.12
14542,2726.62
14597,2736.94
14679,2752.31
14682,2752.87
14636,2744.25
14610,2739.37
14586,2734.87
14557,2729.44
14512,2721.00
14440,2707.50
14505,2719.69
14561,2730.19
14531,2724.56
14518,2722.12
14491,2717.06
14442,2707.87
14428,2705.25
14441,2707.69
14406,2701.12
14428,2705.25
14404,2700.75
14466,2712.37
14461,2711.44
