ADC_Value,mV_Value
16428,3080.25
16387,3072.56
16381,3071.44
16402,3075.37
16414,3077.62
16421,3078.94
16422,3079.12
16429,3080.44
16423,3079.31
16427,3080.06
16429,3080.44
16435,3081.56
16432,3081.00
16421,3078.94
16418,3078.37
16428,3080.25
16436,3081.75
16436,3081.75
16424,3079.50
16423,3079.31
16435,3081.56
16435,3081.56
16437,3081.94
16416,3078.00
16418,3078.37
16432,3081.00
16345,3064.69
16427,3080.06
16417,3078.19
16422,3079.12
16429,3080.44
16424,3079.50
16435,3081.56
16438,3082.12
16439,3082.31
16439,3082.31
16427,3080.06
16425,3079.69
16437,3081.94
16438,3082.12
16438,3082.12
16453,3084.94
16438,3082.12
16444,3083.25
16443,3083.06
16454,3085.12
16451,3084.56
16459,3086.06
16459,3086.06
16450,3084.38
16445,3083.44
16455,3085.31
16450,3084.38
16448,3084.00
16446,3083.62
16456,3085.50
16461,3086.44
16463,3086.81
16456,3085.50
16451,3084.56
16443,3083.06
16453,3084.94
16402,3075.37
16422,3079.12
16433,3081.19
16442,3082.87
16454,3085.12
16458,3085.87
16468,3087.75
16461,3086.44
16455,3085.31
16455,3085.31
16468,3087.75
16467,3087.56
16432,3081.00
16456,3085.50
16463,3086.81
16473,3088.69
16396,3074.25
16451,3084.56
16440,3082.50
16446,3083.62
16465,3087.19
16464,3087.00
16459,3086.06
16462,3086.62
16468,3087.75
16469,3087.94
16476,3089.25
16479,3089.81
16476,3089.25
16469,3087.94
16477,3089.44
16484,3090.75
16481,3090.19
16472,3088.50
16466,3087.37
16479,3089.81
16481,3090.19
16486,3091.12
16488,3091.50
16478,3089.62
16463,3086.81
16478,3089.62
16464,3087.00
16454,3085.12
16461,3086.44
16470,3088.12
16472,3088.50
16398,3074.62
16478,3089.62
16472,3088.50
16473,3088.69
16482,3090.37
16487,3091.31
16494,3092.63
16499,3093.56
16492,3092.25
16493,3092.44
16501,3093.94
16505,3094.69
16491,3092.06
16492,3092.25
16495,3092.81
16510,3095.62
16501,3093.94
16507,3095.06
16505,3094.69
16479,3089.81
16455,3085.31
16514,3096.37
16515,3096.56
16521,3097.69
16499,3093.56
16518,3097.12
16527,3098.81
16525,3098.44
16519,3097.31
16520,3097.50
16524,3098.25
16527,3098.81
16532,3099.75
16520,3097.50
16513,3096.19
16521,3097.69
16522,3097.87
16526,3098.62
16514,3096.37
16510,3095.62
16532,3099.75
16537,3100.69
16541,3101.44
16524,3098.25
16523,3098.06
16525,3098.44
16533,3099.94
16533,3099.94
16531,3099.56
16531,3099.56
16534,3100.12
16540,3101.25
16467,3087.56
16512,3096.00
16527,3098.81
16531,3099.56
16536,3100.50
16547,3102.56
16542,3101.62
16543,3101.81
16535,3100.31
16545,3102.19
16551,3103.31
16545,3102.19
16538,3100.88
16535,3100.31
16540,3101.25
16534,3100.12
16533,3099.94
16533,3099.94
16534,3100.12
16540,3101.25
16549,3102.94
16546,3102.37
16454,3085.12
16527,3098.81
16540,3101.25
16539,3101.06
16534,3100.12
16529,3099.19
16534,3100.12
16538,3100.88
16550,3103.12
16551,3103.31
16548,3102.75
16539,3101.06
16536,3100.50
16522,3097.87
16537,3100.69
16537,3100.69
16531,3099.56
16534,3100.12
16547,3102.56
16541,3101.44
16540,3101.25
16537,3100.69
16529,3099.19
16539,3101.06
16549,3102.94
16544,3102.00
16536,3100.50
16464,3087.00
16525,3098.44
16526,3098.62
16531,3099.56
16523,3098.06
16531,3099.56
16553,3103.69
16558,3104.62
16552,3103.50
16546,3102.37
16544,3102.00
16539,3101.06
16544,3102.00
16550,3103.12
16547,3102.56
16542,3101.62
16539,3101.06
16534,3100.12
16531,3099.56
16540,3101.25
16535,3100.31
16534,3100.12
16539,3101.06
16545,3102.19
16543,3101.81
16515,3096.56
16468,3087.75
16528,3099.00
16523,3098.06
16531,3099.56
16530,3099.37
16539,3101.06
16534,3100.12
16548,3102.75
16549,3102.94
16539,3101.06
16533,3099.94
16541,3101.44
16523,3098.06
16532,3099.75
16520,3097.50
16532,3099.75
16543,3101.81
16538,3100.88
16536,3100.50
16522,3097.87
16540,3101.25
16537,3100.69
16540,3101.25
16505,3094.69
16492,3092.25
16526,3098.62
