ADC_Value,mV_Value
18036,3381.75
18030,3380.62
18003,3375.56
18010,3376.87
18026,3379.87
18019,3378.56
18016,3378.00
18015,3377.81
18005,3375.94
17960,3367.50
17995,3374.06
17994,3373.88
18020,3378.75
17990,3373.12
17986,3372.37
18001,3375.19
17998,3374.62
18005,3375.94
17997,3374.44
17980,3371.25
17981,3371.44
17995,3374.06
17996,3374.25
17997,3374.44
17991,3373.31
17976,3370.50
17983,3371.81
17999,3374.81
17998,3374.62
17996,3374.25
17966,3368.62
17977,3370.69
17985,3372.19
17998,3374.62
17999,3374.81
17992,3373.50
17982,3371.62
17973,3369.94
17997,3374.44
17998,3374.62
17988,3372.75
17980,3371.25
17968,3369.00
17985,3372.19
17999,3374.81
17998,3374.62
17996,3374.25
17987,3372.56
17972,3369.75
17989,3372.94
17998,3374.62
17990,3373.12
17993,3373.69
17980,3371.25
17954,3366.37
17989,3372.94
17991,3373.31
17992,3373.50
17991,3373.31
17972,3369.75
17967,3368.81
17973,3369.94
17992,3373.50
17990,3373.12
17981,3371.44
17854,3347.62
17958,3367.12
17988,3372.75
17987,3372.56
17981,3371.44
17969,3369.19
17969,3369.19
17984,3372.00
17985,3372.19
17989,3372.94
17987,3372.56
17970,3369.37
17970,3369.37
17989,3372.94
17994,3373.88
17990,3373.12
17984,3372.00
17964,3368.25
17979,3371.06
17990,3373.12
17992,3373.50
17995,3374.06
17972,3369.75
17972,3369.75
17987,3372.56
17995,3374.06
17987,3372.56
17991,3373.31
17980,3371.25
17985,3372.19
17997,3374.44
17998,3374.62
18011,3377.06
17937,3363.19
17874,3351.37
17954,3366.37
17991,3373.31
17992,3373.50
17992,3373.50
17975,3370.31
17982,3371.62
17997,3374.44
18001,3375.19
18002,3375.37
17993,3373.69
17973,3369.94
17986,3372.37
17998,3374.62
17984,3372.00
17990,3373.12
17968,3369.00
17975,3370.31
17989,3372.94
17989,3372.94
17988,3372.75
17987,3372.56
17990,3373.12
17993,3373.69
17958,3367.12
17965,3368.44
17983,3371.81
17969,3369.19
17973,3369.94
17986,3372.37
17992,3373.50
17974,3370.12
17983,3371.81
17963,3368.06
17967,3368.81
17986,3372.37
17976,3370.50
17986,3372.37
17970,3369.37
17966,3368.62
17969,3369.19
17988,3372.75
17987,3372.56
17974,3370.12
17974,3370.12
17974,3370.12
17986,3372.37
17995,3374.06
17988,3372.75
17976,3370.50
17968,3369.00
17978,3370.87
17970,3369.37
17994,3373.88
17990,3373.12
17984,3372.00
17975,3370.31
